correlation,k1,k2,top_X_percent,probability
0.20000000000000004,650,8,0.13,1.0
0.20000000000000004,650,8,0.14,1.0
0.30000000000000004,50,3,0.01,0.4374
0.30000000000000004,50,3,0.02,0.7951
0.30000000000000004,50,3,0.03,0.9289
0.30000000000000004,50,3,0.04,0.9742
0.30000000000000004,50,3,0.05,0.9909
0.30000000000000004,50,3,0.060000000000000005,0.9963
0.30000000000000004,50,3,0.06999999999999999,0.9985
0.30000000000000004,50,3,0.08,0.9993
0.30000000000000004,50,3,0.09,0.9997
0.30000000000000004,50,3,0.09999999999999999,0.9997
0.30000000000000004,50,3,0.11,0.9999
0.30000000000000004,50,3,0.12,0.9999
0.30000000000000004,50,3,0.13,1.0
0.30000000000000004,50,3,0.14,1.0
0.30000000000000004,50,4,0.01,0.2091
0.30000000000000004,50,4,0.02,0.6016
0.30000000000000004,50,4,0.03,0.8139
0.30000000000000004,50,4,0.04,0.9225
0.30000000000000004,50,4,0.05,0.9659
0.30000000000000004,50,4,0.060000000000000005,0.9871
0.30000000000000004,50,4,0.06999999999999999,0.9941
0.30000000000000004,50,4,0.08,0.997
0.30000000000000004,50,4,0.09,0.9986
0.30000000000000004,50,4,0.09999999999999999,0.9993
0.30000000000000004,50,4,0.11,0.9997
0.30000000000000004,50,4,0.12,0.9999
0.30000000000000004,50,4,0.13,1.0
0.30000000000000004,50,4,0.14,1.0
0.30000000000000004,50,5,0.01,0.0791
0.30000000000000004,50,5,0.02,0.3908
0.30000000000000004,50,5,0.03,0.6532
0.30000000000000004,50,5,0.04,0.8265
0.30000000000000004,50,5,0.05,0.9106
0.30000000000000004,50,5,0.060000000000000005,0.9573
0.30000000000000004,50,5,0.06999999999999999,0.9802
0.30000000000000004,50,5,0.08,0.9891
0.30000000000000004,50,5,0.09,0.9947
0.30000000000000004,50,5,0.09999999999999999,0.9972
0.30000000000000004,50,5,0.11,0.9986
0.30000000000000004,50,5,0.12,0.9993
0.30000000000000004,50,5,0.13,0.9994
0.30000000000000004,50,5,0.14,0.9997
0.30000000000000004,50,6,0.01,0.0224
0.30000000000000004,50,6,0.02,0.2147
0.30000000000000004,50,6,0.03,0.4619
0.30000000000000004,50,6,0.04,0.6819
0.30000000000000004,50,6,0.05,0.8158
0.30000000000000004,50,6,0.060000000000000005,0.8994
0.30000000000000004,50,6,0.06999999999999999,0.9438
0.30000000000000004,50,6,0.08,0.9709
0.30000000000000004,50,6,0.09,0.9845
0.30000000000000004,50,6,0.09999999999999999,0.9903
0.30000000000000004,50,6,0.11,0.9948
0.30000000000000004,50,6,0.12,0.9965
0.30000000000000004,50,6,0.13,0.9981
0.30000000000000004,50,6,0.14,0.9989
0.30000000000000004,50,7,0.01,0.0055
0.30000000000000004,50,7,0.02,0.1015
0.30000000000000004,50,7,0.03,0.2911
0.30000000000000004,50,7,0.04,0.5139
0.30000000000000004,50,7,0.05,0.6795
0.30000000000000004,50,7,0.060000000000000005,0.8062
0.30000000000000004,50,7,0.06999999999999999,0.8801
0.30000000000000004,50,7,0.08,0.9272
0.30000000000000004,50,7,0.09,0.9568
0.30000000000000004,50,7,0.09999999999999999,0.9748
0.30000000000000004,50,7,0.11,0.9846
0.30000000000000004,50,7,0.12,0.9895
0.30000000000000004,50,7,0.13,0.9936
0.30000000000000004,50,7,0.14,0.9966
0.30000000000000004,50,8,0.01,0.0012
0.30000000000000004,50,8,0.02,0.0439
0.30000000000000004,50,8,0.03,0.1625
0.30000000000000004,50,8,0.04,0.3474
0.30000000000000004,50,8,0.05,0.5186
0.30000000000000004,50,8,0.060000000000000005,0.6652
0.30000000000000004,50,8,0.06999999999999999,0.7823
0.30000000000000004,50,8,0.08,0.858
0.30000000000000004,50,8,0.09,0.9069
0.30000000000000004,50,8,0.09999999999999999,0.938
0.30000000000000004,50,8,0.11,0.9626
0.30000000000000004,50,8,0.12,0.9756
0.30000000000000004,50,8,0.13,0.9839
0.30000000000000004,50,8,0.14,0.9889
0.30000000000000004,100,3,0.01,0.8046
0.30000000000000004,100,3,0.02,0.9837
0.30000000000000004,100,3,0.03,0.9988
0.30000000000000004,100,3,0.04,1.0
0.30000000000000004,100,3,0.05,1.0
0.30000000000000004,100,3,0.060000000000000005,1.0
0.30000000000000004,100,3,0.06999999999999999,1.0
0.30000000000000004,100,3,0.08,1.0
0.30000000000000004,100,3,0.09,1.0
0.30000000000000004,100,3,0.09999999999999999,1.0
0.30000000000000004,100,3,0.11,1.0
0.30000000000000004,100,3,0.12,1.0
0.30000000000000004,100,3,0.13,1.0
0.30000000000000004,100,3,0.14,1.0
0.30000000000000004,100,4,0.01,0.6011
0.30000000000000004,100,4,0.02,0.9467
0.30000000000000004,100,4,0.03,0.9932
0.30000000000000004,100,4,0.04,0.9993
0.30000000000000004,100,4,0.05,1.0
0.30000000000000004,100,4,0.060000000000000005,1.0
0.30000000000000004,100,4,0.06999999999999999,1.0
0.30000000000000004,100,4,0.08,1.0
0.30000000000000004,100,4,0.09,1.0
0.30000000000000004,100,4,0.09999999999999999,1.0
0.30000000000000004,100,4,0.11,1.0
0.30000000000000004,100,4,0.12,1.0
0.30000000000000004,100,4,0.13,1.0
0.30000000000000004,100,4,0.14,1.0
0.30000000000000004,100,5,0.01,0.3805
0.30000000000000004,100,5,0.02,0.8646
0.30000000000000004,100,5,0.03,0.9765
0.30000000000000004,100,5,0.04,0.9959
0.30000000000000004,100,5,0.05,0.9997
0.30000000000000004,100,5,0.060000000000000005,0.9999
0.30000000000000004,100,5,0.06999999999999999,1.0
0.30000000000000004,100,5,0.08,1.0
0.30000000000000004,100,5,0.09,1.0
0.30000000000000004,100,5,0.09999999999999999,1.0
0.30000000000000004,100,5,0.11,1.0
0.30000000000000004,100,5,0.12,1.0
0.30000000000000004,100,5,0.13,1.0
0.30000000000000004,100,5,0.14,1.0
0.30000000000000004,100,6,0.01,0.1925
0.30000000000000004,100,6,0.02,0.7419
0.30000000000000004,100,6,0.03,0.9406
0.30000000000000004,100,6,0.04,0.9878
0.30000000000000004,100,6,0.05,0.9983
0.30000000000000004,100,6,0.060000000000000005,0.9997
0.30000000000000004,100,6,0.06999999999999999,1.0
0.30000000000000004,100,6,0.08,1.0
0.30000000000000004,100,6,0.09,1.0
0.30000000000000004,100,6,0.09999999999999999,1.0
0.30000000000000004,100,6,0.11,1.0
0.30000000000000004,100,6,0.12,1.0
0.30000000000000004,100,6,0.13,1.0
0.30000000000000004,100,6,0.14,1.0
0.30000000000000004,100,7,0.01,0.0813
0.30000000000000004,100,7,0.02,0.5849
0.30000000000000004,100,7,0.03,0.8729
0.30000000000000004,100,7,0.04,0.9682
0.30000000000000004,100,7,0.05,0.9941
0.30000000000000004,100,7,0.060000000000000005,0.9988
0.30000000000000004,100,7,0.06999999999999999,0.9999
0.30000000000000004,100,7,0.08,1.0
0.30000000000000004,100,7,0.09,1.0
0.30000000000000004,100,7,0.09999999999999999,1.0
0.30000000000000004,100,7,0.11,1.0
0.30000000000000004,100,7,0.12,1.0
0.30000000000000004,100,7,0.13,1.0
0.30000000000000004,100,7,0.14,1.0
0.30000000000000004,100,8,0.01,0.0278
0.30000000000000004,100,8,0.02,0.4186
0.30000000000000004,100,8,0.03,0.7706
0.30000000000000004,100,8,0.04,0.9324
0.30000000000000004,100,8,0.05,0.9827
0.30000000000000004,100,8,0.060000000000000005,0.9958
0.30000000000000004,100,8,0.06999999999999999,0.9991
0.30000000000000004,100,8,0.08,0.9999
0.30000000000000004,100,8,0.09,1.0
0.30000000000000004,100,8,0.09999999999999999,1.0
0.30000000000000004,100,8,0.11,1.0
0.30000000000000004,100,8,0.12,1.0
0.30000000000000004,100,8,0.13,1.0
0.30000000000000004,100,8,0.14,1.0
0.30000000000000004,150,3,0.01,0.942
0.30000000000000004,150,3,0.02,0.999
0.30000000000000004,150,3,0.03,0.9999
0.30000000000000004,150,3,0.04,1.0
0.30000000000000004,150,3,0.05,1.0
0.30000000000000004,150,3,0.060000000000000005,1.0
0.30000000000000004,150,3,0.06999999999999999,1.0
0.30000000000000004,150,3,0.08,1.0
0.30000000000000004,150,3,0.09,1.0
0.30000000000000004,150,3,0.09999999999999999,1.0
0.30000000000000004,150,3,0.11,1.0
0.30000000000000004,150,3,0.12,1.0
0.30000000000000004,150,3,0.13,1.0
0.30000000000000004,150,3,0.14,1.0
0.30000000000000004,150,4,0.01,0.835
0.30000000000000004,150,4,0.02,0.9963
0.30000000000000004,150,4,0.03,0.9997
0.30000000000000004,150,4,0.04,1.0
0.30000000000000004,150,4,0.05,1.0
0.30000000000000004,150,4,0.060000000000000005,1.0
0.30000000000000004,150,4,0.06999999999999999,1.0
0.30000000000000004,150,4,0.08,1.0
0.30000000000000004,150,4,0.09,1.0
0.30000000000000004,150,4,0.09999999999999999,1.0
0.30000000000000004,150,4,0.11,1.0
0.30000000000000004,150,4,0.12,1.0
0.30000000000000004,150,4,0.13,1.0
0.30000000000000004,150,4,0.14,1.0
0.30000000000000004,150,5,0.01,0.6679
0.30000000000000004,150,5,0.02,0.9827
0.30000000000000004,150,5,0.03,0.9992
0.30000000000000004,150,5,0.04,0.9999
0.30000000000000004,150,5,0.05,1.0
0.30000000000000004,150,5,0.060000000000000005,1.0
0.30000000000000004,150,5,0.06999999999999999,1.0
0.30000000000000004,150,5,0.08,1.0
0.30000000000000004,150,5,0.09,1.0
0.30000000000000004,150,5,0.09999999999999999,1.0
0.30000000000000004,150,5,0.11,1.0
0.30000000000000004,150,5,0.12,1.0
0.30000000000000004,150,5,0.13,1.0
0.30000000000000004,150,5,0.14,1.0
0.30000000000000004,150,6,0.01,0.4627
0.30000000000000004,150,6,0.02,0.9497
0.30000000000000004,150,6,0.03,0.9962
0.30000000000000004,150,6,0.04,0.9995
0.30000000000000004,150,6,0.05,1.0
0.30000000000000004,150,6,0.060000000000000005,1.0
0.30000000000000004,150,6,0.06999999999999999,1.0
0.30000000000000004,150,6,0.08,1.0
0.30000000000000004,150,6,0.09,1.0
0.30000000000000004,150,6,0.09999999999999999,1.0
0.30000000000000004,150,6,0.11,1.0
0.30000000000000004,150,6,0.12,1.0
0.30000000000000004,150,6,0.13,1.0
0.30000000000000004,150,6,0.14,1.0
0.30000000000000004,150,7,0.01,0.2705
0.30000000000000004,150,7,0.02,0.8835
0.30000000000000004,150,7,0.03,0.9889
0.30000000000000004,150,7,0.04,0.9987
0.30000000000000004,150,7,0.05,1.0
0.30000000000000004,150,7,0.060000000000000005,1.0
0.30000000000000004,150,7,0.06999999999999999,1.0
0.30000000000000004,150,7,0.08,1.0
0.30000000000000004,150,7,0.09,1.0
0.30000000000000004,150,7,0.09999999999999999,1.0
0.30000000000000004,150,7,0.11,1.0
0.30000000000000004,150,7,0.12,1.0
0.30000000000000004,150,7,0.13,1.0
0.30000000000000004,150,7,0.14,1.0
0.30000000000000004,150,8,0.01,0.1348
0.30000000000000004,150,8,0.02,0.7858
0.30000000000000004,150,8,0.03,0.9729
0.30000000000000004,150,8,0.04,0.9969
0.30000000000000004,150,8,0.05,0.9996
0.30000000000000004,150,8,0.060000000000000005,1.0
0.30000000000000004,150,8,0.06999999999999999,1.0
0.30000000000000004,150,8,0.08,1.0
0.30000000000000004,150,8,0.09,1.0
0.30000000000000004,150,8,0.09999999999999999,1.0
0.30000000000000004,150,8,0.11,1.0
0.30000000000000004,150,8,0.12,1.0
0.30000000000000004,150,8,0.13,1.0
0.30000000000000004,150,8,0.14,1.0
0.30000000000000004,200,3,0.01,0.9836
0.30000000000000004,200,3,0.02,1.0
0.30000000000000004,200,3,0.03,1.0
0.30000000000000004,200,3,0.04,1.0
0.30000000000000004,200,3,0.05,1.0
0.30000000000000004,200,3,0.060000000000000005,1.0
0.30000000000000004,200,3,0.06999999999999999,1.0
0.30000000000000004,200,3,0.08,1.0
0.30000000000000004,200,3,0.09,1.0
0.30000000000000004,200,3,0.09999999999999999,1.0
0.30000000000000004,200,3,0.11,1.0
0.30000000000000004,200,3,0.12,1.0
0.30000000000000004,200,3,0.13,1.0
0.30000000000000004,200,3,0.14,1.0
0.30000000000000004,200,4,0.01,0.9378
0.30000000000000004,200,4,0.02,0.9994
0.30000000000000004,200,4,0.03,1.0
0.30000000000000004,200,4,0.04,1.0
0.30000000000000004,200,4,0.05,1.0
0.30000000000000004,200,4,0.060000000000000005,1.0
0.30000000000000004,200,4,0.06999999999999999,1.0
0.30000000000000004,200,4,0.08,1.0
0.30000000000000004,200,4,0.09,1.0
0.30000000000000004,200,4,0.09999999999999999,1.0
0.30000000000000004,200,4,0.11,1.0
0.30000000000000004,200,4,0.12,1.0
0.30000000000000004,200,4,0.13,1.0
0.30000000000000004,200,4,0.14,1.0
0.30000000000000004,200,5,0.01,0.848
0.30000000000000004,200,5,0.02,0.9975
0.30000000000000004,200,5,0.03,0.9999
0.30000000000000004,200,5,0.04,1.0
0.30000000000000004,200,5,0.05,1.0
0.30000000000000004,200,5,0.060000000000000005,1.0
0.30000000000000004,200,5,0.06999999999999999,1.0
0.30000000000000004,200,5,0.08,1.0
0.30000000000000004,200,5,0.09,1.0
0.30000000000000004,200,5,0.09999999999999999,1.0
0.30000000000000004,200,5,0.11,1.0
0.30000000000000004,200,5,0.12,1.0
0.30000000000000004,200,5,0.13,1.0
0.30000000000000004,200,5,0.14,1.0
0.30000000000000004,200,6,0.01,0.6896
0.30000000000000004,200,6,0.02,0.9931
0.30000000000000004,200,6,0.03,0.9999
0.30000000000000004,200,6,0.04,1.0
0.30000000000000004,200,6,0.05,1.0
0.30000000000000004,200,6,0.060000000000000005,1.0
0.30000000000000004,200,6,0.06999999999999999,1.0
0.30000000000000004,200,6,0.08,1.0
0.30000000000000004,200,6,0.09,1.0
0.30000000000000004,200,6,0.09999999999999999,1.0
0.30000000000000004,200,6,0.11,1.0
0.30000000000000004,200,6,0.12,1.0
0.30000000000000004,200,6,0.13,1.0
0.30000000000000004,200,6,0.14,1.0
0.30000000000000004,200,7,0.01,0.4944
0.30000000000000004,200,7,0.02,0.9794
0.30000000000000004,200,7,0.03,0.9991
0.30000000000000004,200,7,0.04,0.9999
0.30000000000000004,200,7,0.05,1.0
0.30000000000000004,200,7,0.060000000000000005,1.0
0.30000000000000004,200,7,0.06999999999999999,1.0
0.30000000000000004,200,7,0.08,1.0
0.30000000000000004,200,7,0.09,1.0
0.30000000000000004,200,7,0.09999999999999999,1.0
0.30000000000000004,200,7,0.11,1.0
0.30000000000000004,200,7,0.12,1.0
0.30000000000000004,200,7,0.13,1.0
0.30000000000000004,200,7,0.14,1.0
0.30000000000000004,200,8,0.01,0.3095
0.30000000000000004,200,8,0.02,0.9474
0.30000000000000004,200,8,0.03,0.9973
0.30000000000000004,200,8,0.04,0.9999
0.30000000000000004,200,8,0.05,1.0
0.30000000000000004,200,8,0.060000000000000005,1.0
0.30000000000000004,200,8,0.06999999999999999,1.0
0.30000000000000004,200,8,0.08,1.0
0.30000000000000004,200,8,0.09,1.0
0.30000000000000004,200,8,0.09999999999999999,1.0
0.30000000000000004,200,8,0.11,1.0
0.30000000000000004,200,8,0.12,1.0
0.30000000000000004,200,8,0.13,1.0
0.30000000000000004,200,8,0.14,1.0
0.30000000000000004,250,3,0.01,0.9942
0.30000000000000004,250,3,0.02,1.0
0.30000000000000004,250,3,0.03,1.0
0.30000000000000004,250,3,0.04,1.0
0.30000000000000004,250,3,0.05,1.0
0.30000000000000004,250,3,0.060000000000000005,1.0
0.30000000000000004,250,3,0.06999999999999999,1.0
0.30000000000000004,250,3,0.08,1.0
0.30000000000000004,250,3,0.09,1.0
0.30000000000000004,250,3,0.09999999999999999,1.0
0.30000000000000004,250,3,0.11,1.0
0.30000000000000004,250,3,0.12,1.0
0.30000000000000004,250,3,0.13,1.0
0.30000000000000004,250,3,0.14,1.0
0.30000000000000004,250,4,0.01,0.9786
0.30000000000000004,250,4,0.02,1.0
0.30000000000000004,250,4,0.03,1.0
0.30000000000000004,250,4,0.04,1.0
0.30000000000000004,250,4,0.05,1.0
0.30000000000000004,250,4,0.060000000000000005,1.0
0.30000000000000004,250,4,0.06999999999999999,1.0
0.30000000000000004,250,4,0.08,1.0
0.30000000000000004,250,4,0.09,1.0
0.30000000000000004,250,4,0.09999999999999999,1.0
0.30000000000000004,250,4,0.11,1.0
0.30000000000000004,250,4,0.12,1.0
0.30000000000000004,250,4,0.13,1.0
0.30000000000000004,250,4,0.14,1.0
0.30000000000000004,250,5,0.01,0.9348
0.30000000000000004,250,5,0.02,0.9999
0.30000000000000004,250,5,0.03,1.0
0.30000000000000004,250,5,0.04,1.0
0.30000000000000004,250,5,0.05,1.0
0.30000000000000004,250,5,0.060000000000000005,1.0
0.30000000000000004,250,5,0.06999999999999999,1.0
0.30000000000000004,250,5,0.08,1.0
0.30000000000000004,250,5,0.09,1.0
0.30000000000000004,250,5,0.09999999999999999,1.0
0.30000000000000004,250,5,0.11,1.0
0.30000000000000004,250,5,0.12,1.0
0.30000000000000004,250,5,0.13,1.0
0.30000000000000004,250,5,0.14,1.0
0.30000000000000004,250,6,0.01,0.8417
0.30000000000000004,250,6,0.02,0.9992
0.30000000000000004,250,6,0.03,1.0
0.30000000000000004,250,6,0.04,1.0
0.30000000000000004,250,6,0.05,1.0
0.30000000000000004,250,6,0.060000000000000005,1.0
0.30000000000000004,250,6,0.06999999999999999,1.0
0.30000000000000004,250,6,0.08,1.0
0.30000000000000004,250,6,0.09,1.0
0.30000000000000004,250,6,0.09999999999999999,1.0
0.30000000000000004,250,6,0.11,1.0
0.30000000000000004,250,6,0.12,1.0
0.30000000000000004,250,6,0.13,1.0
0.30000000000000004,250,6,0.14,1.0
0.30000000000000004,250,7,0.01,0.6884
0.30000000000000004,250,7,0.02,0.9968
0.30000000000000004,250,7,0.03,1.0
0.30000000000000004,250,7,0.04,1.0
0.30000000000000004,250,7,0.05,1.0
0.30000000000000004,250,7,0.060000000000000005,1.0
0.30000000000000004,250,7,0.06999999999999999,1.0
0.30000000000000004,250,7,0.08,1.0
0.30000000000000004,250,7,0.09,1.0
0.30000000000000004,250,7,0.09999999999999999,1.0
0.30000000000000004,250,7,0.11,1.0
0.30000000000000004,250,7,0.12,1.0
0.30000000000000004,250,7,0.13,1.0
0.30000000000000004,250,7,0.14,1.0
0.30000000000000004,250,8,0.01,0.4988
0.30000000000000004,250,8,0.02,0.9893
0.30000000000000004,250,8,0.03,1.0
0.30000000000000004,250,8,0.04,1.0
0.30000000000000004,250,8,0.05,1.0
0.30000000000000004,250,8,0.060000000000000005,1.0
0.30000000000000004,250,8,0.06999999999999999,1.0
0.30000000000000004,250,8,0.08,1.0
0.30000000000000004,250,8,0.09,1.0
0.30000000000000004,250,8,0.09999999999999999,1.0
0.30000000000000004,250,8,0.11,1.0
0.30000000000000004,250,8,0.12,1.0
0.30000000000000004,250,8,0.13,1.0
0.30000000000000004,250,8,0.14,1.0
0.30000000000000004,300,3,0.01,0.9986
0.30000000000000004,300,3,0.02,1.0
0.30000000000000004,300,3,0.03,1.0
0.30000000000000004,300,3,0.04,1.0
0.30000000000000004,300,3,0.05,1.0
0.30000000000000004,300,3,0.060000000000000005,1.0
0.30000000000000004,300,3,0.06999999999999999,1.0
0.30000000000000004,300,3,0.08,1.0
0.30000000000000004,300,3,0.09,1.0
0.30000000000000004,300,3,0.09999999999999999,1.0
0.30000000000000004,300,3,0.11,1.0
0.30000000000000004,300,3,0.12,1.0
0.30000000000000004,300,3,0.13,1.0
0.30000000000000004,300,3,0.14,1.0
0.30000000000000004,300,4,0.01,0.9928
0.30000000000000004,300,4,0.02,1.0
0.30000000000000004,300,4,0.03,1.0
0.30000000000000004,300,4,0.04,1.0
0.30000000000000004,300,4,0.05,1.0
0.30000000000000004,300,4,0.060000000000000005,1.0
0.30000000000000004,300,4,0.06999999999999999,1.0
0.30000000000000004,300,4,0.08,1.0
0.30000000000000004,300,4,0.09,1.0
0.30000000000000004,300,4,0.09999999999999999,1.0
0.30000000000000004,300,4,0.11,1.0
0.30000000000000004,300,4,0.12,1.0
0.30000000000000004,300,4,0.13,1.0
0.30000000000000004,300,4,0.14,1.0
0.30000000000000004,300,5,0.01,0.9752
0.30000000000000004,300,5,0.02,1.0
0.30000000000000004,300,5,0.03,1.0
0.30000000000000004,300,5,0.04,1.0
0.30000000000000004,300,5,0.05,1.0
0.30000000000000004,300,5,0.060000000000000005,1.0
0.30000000000000004,300,5,0.06999999999999999,1.0
0.30000000000000004,300,5,0.08,1.0
0.30000000000000004,300,5,0.09,1.0
0.30000000000000004,300,5,0.09999999999999999,1.0
0.30000000000000004,300,5,0.11,1.0
0.30000000000000004,300,5,0.12,1.0
0.30000000000000004,300,5,0.13,1.0
0.30000000000000004,300,5,0.14,1.0
0.30000000000000004,300,6,0.01,0.9253
0.30000000000000004,300,6,0.02,0.9998
0.30000000000000004,300,6,0.03,1.0
0.30000000000000004,300,6,0.04,1.0
0.30000000000000004,300,6,0.05,1.0
0.30000000000000004,300,6,0.060000000000000005,1.0
0.30000000000000004,300,6,0.06999999999999999,1.0
0.30000000000000004,300,6,0.08,1.0
0.30000000000000004,300,6,0.09,1.0
0.30000000000000004,300,6,0.09999999999999999,1.0
0.30000000000000004,300,6,0.11,1.0
0.30000000000000004,300,6,0.12,1.0
0.30000000000000004,300,6,0.13,1.0
0.30000000000000004,300,6,0.14,1.0
0.30000000000000004,300,7,0.01,0.8275
0.30000000000000004,300,7,0.02,0.9995
0.30000000000000004,300,7,0.03,1.0
0.30000000000000004,300,7,0.04,1.0
0.30000000000000004,300,7,0.05,1.0
0.30000000000000004,300,7,0.060000000000000005,1.0
0.30000000000000004,300,7,0.06999999999999999,1.0
0.30000000000000004,300,7,0.08,1.0
0.30000000000000004,300,7,0.09,1.0
0.30000000000000004,300,7,0.09999999999999999,1.0
0.30000000000000004,300,7,0.11,1.0
0.30000000000000004,300,7,0.12,1.0
0.30000000000000004,300,7,0.13,1.0
0.30000000000000004,300,7,0.14,1.0
0.30000000000000004,300,8,0.01,0.6726
0.30000000000000004,300,8,0.02,0.9976
0.30000000000000004,300,8,0.03,1.0
0.30000000000000004,300,8,0.04,1.0
0.30000000000000004,300,8,0.05,1.0
0.30000000000000004,300,8,0.060000000000000005,1.0
0.30000000000000004,300,8,0.06999999999999999,1.0
0.30000000000000004,300,8,0.08,1.0
0.30000000000000004,300,8,0.09,1.0
0.30000000000000004,300,8,0.09999999999999999,1.0
0.30000000000000004,300,8,0.11,1.0
0.30000000000000004,300,8,0.12,1.0
0.30000000000000004,300,8,0.13,1.0
0.30000000000000004,300,8,0.14,1.0
0.30000000000000004,350,3,0.01,0.9995
0.30000000000000004,350,3,0.02,1.0
0.30000000000000004,350,3,0.03,1.0
0.30000000000000004,350,3,0.04,1.0
0.30000000000000004,350,3,0.05,1.0
0.30000000000000004,350,3,0.060000000000000005,1.0
0.30000000000000004,350,3,0.06999999999999999,1.0
0.30000000000000004,350,3,0.08,1.0
0.30000000000000004,350,3,0.09,1.0
0.30000000000000004,350,3,0.09999999999999999,1.0
0.30000000000000004,350,3,0.11,1.0
0.30000000000000004,350,3,0.12,1.0
0.30000000000000004,350,3,0.13,1.0
0.30000000000000004,350,3,0.14,1.0
0.30000000000000004,350,4,0.01,0.9977
0.30000000000000004,350,4,0.02,1.0
0.30000000000000004,350,4,0.03,1.0
0.30000000000000004,350,4,0.04,1.0
0.30000000000000004,350,4,0.05,1.0
0.30000000000000004,350,4,0.060000000000000005,1.0
0.30000000000000004,350,4,0.06999999999999999,1.0
0.30000000000000004,350,4,0.08,1.0
0.30000000000000004,350,4,0.09,1.0
0.30000000000000004,350,4,0.09999999999999999,1.0
0.30000000000000004,350,4,0.11,1.0
0.30000000000000004,350,4,0.12,1.0
0.30000000000000004,350,4,0.13,1.0
0.30000000000000004,350,4,0.14,1.0
0.30000000000000004,350,5,0.01,0.9895
0.30000000000000004,350,5,0.02,1.0
0.30000000000000004,350,5,0.03,1.0
0.30000000000000004,350,5,0.04,1.0
0.30000000000000004,350,5,0.05,1.0
0.30000000000000004,350,5,0.060000000000000005,1.0
0.30000000000000004,350,5,0.06999999999999999,1.0
0.30000000000000004,350,5,0.08,1.0
0.30000000000000004,350,5,0.09,1.0
0.30000000000000004,350,5,0.09999999999999999,1.0
0.30000000000000004,350,5,0.11,1.0
0.30000000000000004,350,5,0.12,1.0
0.30000000000000004,350,5,0.13,1.0
0.30000000000000004,350,5,0.14,1.0
0.30000000000000004,350,6,0.01,0.9679
0.30000000000000004,350,6,0.02,1.0
0.30000000000000004,350,6,0.03,1.0
0.30000000000000004,350,6,0.04,1.0
0.30000000000000004,350,6,0.05,1.0
0.30000000000000004,350,6,0.060000000000000005,1.0
0.30000000000000004,350,6,0.06999999999999999,1.0
0.30000000000000004,350,6,0.08,1.0
0.30000000000000004,350,6,0.09,1.0
0.30000000000000004,350,6,0.09999999999999999,1.0
0.30000000000000004,350,6,0.11,1.0
0.30000000000000004,350,6,0.12,1.0
0.30000000000000004,350,6,0.13,1.0
0.30000000000000004,350,6,0.14,1.0
0.30000000000000004,350,7,0.01,0.9074
0.30000000000000004,350,7,0.02,0.9998
0.30000000000000004,350,7,0.03,1.0
0.30000000000000004,350,7,0.04,1.0
0.30000000000000004,350,7,0.05,1.0
0.30000000000000004,350,7,0.060000000000000005,1.0
0.30000000000000004,350,7,0.06999999999999999,1.0
0.30000000000000004,350,7,0.08,1.0
0.30000000000000004,350,7,0.09,1.0
0.30000000000000004,350,7,0.09999999999999999,1.0
0.30000000000000004,350,7,0.11,1.0
0.30000000000000004,350,7,0.12,1.0
0.30000000000000004,350,7,0.13,1.0
0.30000000000000004,350,7,0.14,1.0
0.30000000000000004,350,8,0.01,0.8006
0.30000000000000004,350,8,0.02,0.9995
0.30000000000000004,350,8,0.03,1.0
0.30000000000000004,350,8,0.04,1.0
0.30000000000000004,350,8,0.05,1.0
0.30000000000000004,350,8,0.060000000000000005,1.0
0.30000000000000004,350,8,0.06999999999999999,1.0
0.30000000000000004,350,8,0.08,1.0
0.30000000000000004,350,8,0.09,1.0
0.30000000000000004,350,8,0.09999999999999999,1.0
0.30000000000000004,350,8,0.11,1.0
0.30000000000000004,350,8,0.12,1.0
0.30000000000000004,350,8,0.13,1.0
0.30000000000000004,350,8,0.14,1.0
0.30000000000000004,400,3,0.01,0.9997
0.30000000000000004,400,3,0.02,1.0
0.30000000000000004,400,3,0.03,1.0
0.30000000000000004,400,3,0.04,1.0
0.30000000000000004,400,3,0.05,1.0
0.30000000000000004,400,3,0.060000000000000005,1.0
0.30000000000000004,400,3,0.06999999999999999,1.0
0.30000000000000004,400,3,0.08,1.0
0.30000000000000004,400,3,0.09,1.0
0.30000000000000004,400,3,0.09999999999999999,1.0
0.30000000000000004,400,3,0.11,1.0
0.30000000000000004,400,3,0.12,1.0
0.30000000000000004,400,3,0.13,1.0
0.30000000000000004,400,3,0.14,1.0
0.30000000000000004,400,4,0.01,0.9993
0.30000000000000004,400,4,0.02,1.0
0.30000000000000004,400,4,0.03,1.0
0.30000000000000004,400,4,0.04,1.0
0.30000000000000004,400,4,0.05,1.0
0.30000000000000004,400,4,0.060000000000000005,1.0
0.30000000000000004,400,4,0.06999999999999999,1.0
0.30000000000000004,400,4,0.08,1.0
0.30000000000000004,400,4,0.09,1.0
0.30000000000000004,400,4,0.09999999999999999,1.0
0.30000000000000004,400,4,0.11,1.0
0.30000000000000004,400,4,0.12,1.0
0.30000000000000004,400,4,0.13,1.0
0.30000000000000004,400,4,0.14,1.0
0.30000000000000004,400,5,0.01,0.9963
0.30000000000000004,400,5,0.02,1.0
0.30000000000000004,400,5,0.03,1.0
0.30000000000000004,400,5,0.04,1.0
0.30000000000000004,400,5,0.05,1.0
0.30000000000000004,400,5,0.060000000000000005,1.0
0.30000000000000004,400,5,0.06999999999999999,1.0
