correlation,k1,k2,top_X_percent,probability
0.1,50,2,0.08,0.9846
0.1,50,2,0.09,0.9917
0.1,50,2,0.09999999999999999,0.9963
0.1,50,3,0.01,0.0531
0.1,50,3,0.02,0.2351
0.1,50,3,0.03,0.4278
0.1,50,3,0.04,0.6107
0.1,50,3,0.05,0.7332
0.1,50,3,0.060000000000000005,0.8297
0.1,50,3,0.06999999999999999,0.8963
0.1,50,3,0.08,0.9369
0.1,50,3,0.09,0.9614
0.1,50,3,0.09999999999999999,0.9783
0.1,50,4,0.01,0.0088
0.1,50,4,0.02,0.085
0.1,50,4,0.03,0.2165
0.1,50,4,0.04,0.3762
0.1,50,4,0.05,0.5253
0.1,50,4,0.060000000000000005,0.6523
0.1,50,4,0.06999999999999999,0.7558
0.1,50,4,0.08,0.8324
0.1,50,4,0.09,0.8924
0.1,50,4,0.09999999999999999,0.928
0.1,50,5,0.01,0.0008
0.1,50,5,0.02,0.0238
0.1,50,5,0.03,0.0873
0.1,50,5,0.04,0.1916
0.1,50,5,0.05,0.3179
0.1,50,5,0.060000000000000005,0.4557
0.1,50,5,0.06999999999999999,0.5764
0.1,50,5,0.08,0.6827
0.1,50,5,0.09,0.7695
0.1,50,5,0.09999999999999999,0.833
0.1,50,6,0.01,0.0002
0.1,50,6,0.02,0.0057
0.1,50,6,0.03,0.0312
0.1,50,6,0.04,0.0858
0.1,50,6,0.05,0.1714
0.1,50,6,0.060000000000000005,0.2779
0.1,50,6,0.06999999999999999,0.3906
0.1,50,6,0.08,0.5077
0.1,50,6,0.09,0.6131
0.1,50,6,0.09999999999999999,0.6978
0.1,150,1,0.01,0.9191
0.1,150,1,0.02,0.9926
0.1,150,1,0.03,0.9993
0.1,150,1,0.04,0.9999
0.1,150,1,0.05,1.0
0.1,150,1,0.060000000000000005,1.0
0.1,150,1,0.06999999999999999,1.0
0.1,150,1,0.08,1.0
0.1,150,1,0.09,1.0
0.1,150,1,0.09999999999999999,1.0
0.1,150,2,0.01,0.6991
0.1,150,2,0.02,0.9506
0.1,150,2,0.03,0.9925
0.1,150,2,0.04,0.9992
0.1,150,2,0.05,0.9998
0.1,150,2,0.060000000000000005,0.9999
0.1,150,2,0.06999999999999999,1.0
0.1,150,2,0.08,1.0
0.1,150,2,0.09,1.0
0.1,150,2,0.09999999999999999,1.0
0.1,150,3,0.01,0.4097
0.1,150,3,0.02,0.8506
0.1,150,3,0.03,0.9658
0.1,150,3,0.04,0.9945
0.1,150,3,0.05,0.9989
0.1,150,3,0.060000000000000005,0.9996
0.1,150,3,0.06999999999999999,0.9999
0.1,150,3,0.08,0.9999
0.1,150,3,0.09,1.0
0.1,150,3,0.09999999999999999,1.0
0.1,150,4,0.01,0.1894
0.1,150,4,0.02,0.6825
0.1,150,4,0.03,0.9051
0.1,150,4,0.04,0.9795
0.1,150,4,0.05,0.9946
0.1,150,4,0.060000000000000005,0.9987
0.1,150,4,0.06999999999999999,0.9996
0.1,150,4,0.08,0.9999
0.1,150,4,0.09,1.0
0.1,150,4,0.09999999999999999,1.0
0.1,150,5,0.01,0.0693
0.1,150,5,0.02,0.481
0.1,150,5,0.03,0.7962
0.1,150,5,0.04,0.941
0.1,150,5,0.05,0.9835
0.1,150,5,0.060000000000000005,0.9956
0.1,150,5,0.06999999999999999,0.9988
0.1,150,5,0.08,0.9998
0.1,150,5,0.09,0.9999
0.1,150,5,0.09999999999999999,1.0
0.1,150,6,0.01,0.0188
0.1,150,6,0.02,0.2912
0.1,150,6,0.03,0.6445
0.1,150,6,0.04,0.8715
0.1,150,6,0.05,0.9568
0.1,150,6,0.060000000000000005,0.9873
0.1,150,6,0.06999999999999999,0.9962
0.1,150,6,0.08,0.9993
0.1,150,6,0.09,0.9998
0.1,150,6,0.09999999999999999,0.9999
0.1,250,1,0.01,0.9826
0.1,250,1,0.02,0.9993
0.1,250,1,0.03,1.0
0.1,250,1,0.04,1.0
0.1,250,1,0.05,1.0
0.1,250,1,0.060000000000000005,1.0
0.1,250,1,0.06999999999999999,1.0
0.1,250,1,0.08,1.0
0.1,250,1,0.09,1.0
0.1,250,1,0.09999999999999999,1.0
0.1,250,2,0.01,0.9076
0.1,250,2,0.02,0.9952
0.1,250,2,0.03,0.9996
0.1,250,2,0.04,1.0
0.1,250,2,0.05,1.0
0.1,250,2,0.060000000000000005,1.0
0.1,250,2,0.06999999999999999,1.0
0.1,250,2,0.08,1.0
0.1,250,2,0.09,1.0
0.1,250,2,0.09999999999999999,1.0
0.1,250,3,0.01,0.7354
0.1,250,3,0.02,0.9821
0.1,250,3,0.03,0.9983
0.1,250,3,0.04,1.0
0.1,250,3,0.05,1.0
0.1,250,3,0.060000000000000005,1.0
0.1,250,3,0.06999999999999999,1.0
0.1,250,3,0.08,1.0
0.1,250,3,0.09,1.0
0.1,250,3,0.09999999999999999,1.0
0.1,250,4,0.01,0.4918
0.1,250,4,0.02,0.9434
0.1,250,4,0.03,0.9953
0.1,250,4,0.04,0.9998
0.1,250,4,0.05,1.0
0.1,250,4,0.060000000000000005,1.0
0.1,250,4,0.06999999999999999,1.0
0.1,250,4,0.08,1.0
0.1,250,4,0.09,1.0
0.1,250,4,0.09999999999999999,1.0
0.1,250,5,0.01,0.2769
0.1,250,5,0.02,0.8645
0.1,250,5,0.03,0.9829
0.1,250,5,0.04,0.999
0.1,250,5,0.05,0.9999
0.1,250,5,0.060000000000000005,1.0
0.1,250,5,0.06999999999999999,1.0
0.1,250,5,0.08,1.0
0.1,250,5,0.09,1.0
0.1,250,5,0.09999999999999999,1.0
0.1,250,6,0.01,0.1259
0.1,250,6,0.02,0.7417
0.1,250,6,0.03,0.9578
0.1,250,6,0.04,0.9964
0.1,250,6,0.05,0.9997
0.1,250,6,0.060000000000000005,1.0
0.1,250,6,0.06999999999999999,1.0
0.1,250,6,0.08,1.0
0.1,250,6,0.09,1.0
0.1,250,6,0.09999999999999999,1.0
0.1,350,1,0.01,0.9959
0.1,350,1,0.02,0.9999
0.1,350,1,0.03,1.0
0.1,350,1,0.04,1.0
0.1,350,1,0.05,1.0
0.1,350,1,0.060000000000000005,1.0
0.1,350,1,0.06999999999999999,1.0
0.1,350,1,0.08,1.0
0.1,350,1,0.09,1.0
0.1,350,1,0.09999999999999999,1.0
0.1,350,2,0.01,0.9709
0.1,350,2,0.02,0.9996
0.1,350,2,0.03,1.0
0.1,350,2,0.04,1.0
0.1,350,2,0.05,1.0
0.1,350,2,0.060000000000000005,1.0
0.1,350,2,0.06999999999999999,1.0
0.1,350,2,0.08,1.0
0.1,350,2,0.09,1.0
0.1,350,2,0.09999999999999999,1.0
0.1,350,3,0.01,0.8928
0.1,350,3,0.02,0.9983
0.1,350,3,0.03,1.0
0.1,350,3,0.04,1.0
0.1,350,3,0.05,1.0
0.1,350,3,0.060000000000000005,1.0
0.1,350,3,0.06999999999999999,1.0
0.1,350,3,0.08,1.0
0.1,350,3,0.09,1.0
0.1,350,3,0.09999999999999999,1.0
0.1,350,4,0.01,0.7425
0.1,350,4,0.02,0.9909
0.1,350,4,0.03,0.9999
0.1,350,4,0.04,1.0
0.1,350,4,0.05,1.0
0.1,350,4,0.060000000000000005,1.0
0.1,350,4,0.06999999999999999,1.0
0.1,350,4,0.08,1.0
0.1,350,4,0.09,1.0
0.1,350,4,0.09999999999999999,1.0
0.1,350,5,0.01,0.529
0.1,350,5,0.02,0.9724
0.1,350,5,0.03,0.9991
0.1,350,5,0.04,1.0
0.1,350,5,0.05,1.0
0.1,350,5,0.060000000000000005,1.0
0.1,350,5,0.06999999999999999,1.0
0.1,350,5,0.08,1.0
0.1,350,5,0.09,1.0
0.1,350,5,0.09999999999999999,1.0
0.1,350,6,0.01,0.3189
0.1,350,6,0.02,0.9371
0.1,350,6,0.03,0.9972
0.1,350,6,0.04,1.0
0.1,350,6,0.05,1.0
0.1,350,6,0.060000000000000005,1.0
0.1,350,6,0.06999999999999999,1.0
0.1,350,6,0.08,1.0
0.1,350,6,0.09,1.0
0.1,350,6,0.09999999999999999,1.0
0.1,450,1,0.01,0.9992
0.1,450,1,0.02,1.0
0.1,450,1,0.03,1.0
0.1,450,1,0.04,1.0
0.1,450,1,0.05,1.0
0.1,450,1,0.060000000000000005,1.0
0.1,450,1,0.06999999999999999,1.0
0.1,450,1,0.08,1.0
0.1,450,1,0.09,1.0
0.1,450,1,0.09999999999999999,1.0
0.1,450,2,0.01,0.9908
0.1,450,2,0.02,1.0
0.1,450,2,0.03,1.0
0.1,450,2,0.04,1.0
0.1,450,2,0.05,1.0
0.1,450,2,0.060000000000000005,1.0
0.1,450,2,0.06999999999999999,1.0
0.1,450,2,0.08,1.0
0.1,450,2,0.09,1.0
0.1,450,2,0.09999999999999999,1.0
0.1,450,3,0.01,0.9607
0.1,450,3,0.02,0.9998
0.1,450,3,0.03,1.0
0.1,450,3,0.04,1.0
0.1,450,3,0.05,1.0
0.1,450,3,0.060000000000000005,1.0
0.1,450,3,0.06999999999999999,1.0
0.1,450,3,0.08,1.0
0.1,450,3,0.09,1.0
0.1,450,3,0.09999999999999999,1.0
0.1,450,4,0.01,0.8795
0.1,450,4,0.02,0.999
0.1,450,4,0.03,1.0
0.1,450,4,0.04,1.0
0.1,450,4,0.05,1.0
0.1,450,4,0.060000000000000005,1.0
0.1,450,4,0.06999999999999999,1.0
0.1,450,4,0.08,1.0
0.1,450,4,0.09,1.0
0.1,450,4,0.09999999999999999,1.0
0.1,450,5,0.01,0.7274
0.1,450,5,0.02,0.9957
0.1,450,5,0.03,1.0
0.1,450,5,0.04,1.0
0.1,450,5,0.05,1.0
0.1,450,5,0.060000000000000005,1.0
0.1,450,5,0.06999999999999999,1.0
0.1,450,5,0.08,1.0
0.1,450,5,0.09,1.0
0.1,450,5,0.09999999999999999,1.0
0.1,450,6,0.01,0.5375
0.1,450,6,0.02,0.9871
0.1,450,6,0.03,0.9998
0.1,450,6,0.04,1.0
0.1,450,6,0.05,1.0
0.1,450,6,0.060000000000000005,1.0
0.1,450,6,0.06999999999999999,1.0
0.1,450,6,0.08,1.0
0.1,450,6,0.09,1.0
0.1,450,6,0.09999999999999999,1.0
0.1,550,1,0.01,0.9999
0.1,550,1,0.02,1.0
0.1,550,1,0.03,1.0
0.1,550,1,0.04,1.0
0.1,550,1,0.05,1.0
0.1,550,1,0.060000000000000005,1.0
0.1,550,1,0.06999999999999999,1.0
0.1,550,1,0.08,1.0
0.1,550,1,0.09,1.0
0.1,550,1,0.09999999999999999,1.0
0.1,550,2,0.01,0.9974
0.1,550,2,0.02,1.0
0.1,550,2,0.03,1.0
0.1,550,2,0.04,1.0
0.1,550,2,0.05,1.0
0.1,550,2,0.060000000000000005,1.0
0.1,550,2,0.06999999999999999,1.0
0.1,550,2,0.08,1.0
0.1,550,2,0.09,1.0
0.1,550,2,0.09999999999999999,1.0
0.1,550,3,0.01,0.9841
0.1,550,3,0.02,0.9999
0.1,550,3,0.03,1.0
0.1,550,3,0.04,1.0
0.1,550,3,0.05,1.0
0.1,550,3,0.060000000000000005,1.0
0.1,550,3,0.06999999999999999,1.0
0.1,550,3,0.08,1.0
0.1,550,3,0.09,1.0
0.1,550,3,0.09999999999999999,1.0
0.1,550,4,0.01,0.9456
0.1,550,4,0.02,0.9999
0.1,550,4,0.03,1.0
0.1,550,4,0.04,1.0
0.1,550,4,0.05,1.0
0.1,550,4,0.060000000000000005,1.0
0.1,550,4,0.06999999999999999,1.0
0.1,550,4,0.08,1.0
0.1,550,4,0.09,1.0
0.1,550,4,0.09999999999999999,1.0
0.1,550,5,0.01,0.8495
0.1,550,5,0.02,0.9996
0.1,550,5,0.03,1.0
0.1,550,5,0.04,1.0
0.1,550,5,0.05,1.0
0.1,550,5,0.060000000000000005,1.0
0.1,550,5,0.06999999999999999,1.0
0.1,550,5,0.08,1.0
0.1,550,5,0.09,1.0
0.1,550,5,0.09999999999999999,1.0
0.1,550,6,0.01,0.71
0.1,550,6,0.02,0.998
0.1,550,6,0.03,1.0
0.1,550,6,0.04,1.0
0.1,550,6,0.05,1.0
0.1,550,6,0.060000000000000005,1.0
0.1,550,6,0.06999999999999999,1.0
0.1,550,6,0.08,1.0
0.1,550,6,0.09,1.0
0.1,550,6,0.09999999999999999,1.0
0.20000000000000004,50,1,0.01,0.7841
0.20000000000000004,50,1,0.02,0.9367
0.20000000000000004,50,1,0.03,0.98
0.20000000000000004,50,1,0.04,0.9935
0.20000000000000004,50,1,0.05,0.9971
0.20000000000000004,50,1,0.060000000000000005,0.9989
0.20000000000000004,50,1,0.06999999999999999,0.9995
0.20000000000000004,50,1,0.08,0.9999
0.20000000000000004,50,1,0.09,1.0
0.20000000000000004,50,1,0.09999999999999999,1.0
0.20000000000000004,50,2,0.01,0.4389
0.20000000000000004,50,2,0.02,0.7585
0.20000000000000004,50,2,0.03,0.8932
0.20000000000000004,50,2,0.04,0.9564
0.20000000000000004,50,2,0.05,0.9809
0.20000000000000004,50,2,0.060000000000000005,0.9917
0.20000000000000004,50,2,0.06999999999999999,0.9968
0.20000000000000004,50,2,0.08,0.9985
0.20000000000000004,50,2,0.09,0.9995
0.20000000000000004,50,2,0.09999999999999999,0.9999
0.20000000000000004,50,3,0.01,0.1777
0.20000000000000004,50,3,0.02,0.5055
0.20000000000000004,50,3,0.03,0.7128
0.20000000000000004,50,3,0.04,0.8504
0.20000000000000004,50,3,0.05,0.9215
0.20000000000000004,50,3,0.060000000000000005,0.9608
0.20000000000000004,50,3,0.06999999999999999,0.9802
0.20000000000000004,50,3,0.08,0.9905
0.20000000000000004,50,3,0.09,0.9952
0.20000000000000004,50,3,0.09999999999999999,0.9981
0.20000000000000004,50,4,0.01,0.0529
0.20000000000000004,50,4,0.02,0.2693
0.20000000000000004,50,4,0.03,0.4958
0.20000000000000004,50,4,0.04,0.6796
0.20000000000000004,50,4,0.05,0.8021
0.20000000000000004,50,4,0.060000000000000005,0.8861
0.20000000000000004,50,4,0.06999999999999999,0.9372
0.20000000000000004,50,4,0.08,0.9618
0.20000000000000004,50,4,0.09,0.9795
0.20000000000000004,50,4,0.09999999999999999,0.9892
0.20000000000000004,50,5,0.01,0.0122
0.20000000000000004,50,5,0.02,0.1189
0.20000000000000004,50,5,0.03,0.2953
0.20000000000000004,50,5,0.04,0.4818
0.20000000000000004,50,5,0.05,0.6351
0.20000000000000004,50,5,0.060000000000000005,0.7635
0.20000000000000004,50,5,0.06999999999999999,0.8483
0.20000000000000004,50,5,0.08,0.9013
0.20000000000000004,50,5,0.09,0.9405
0.20000000000000004,50,5,0.09999999999999999,0.9644
0.20000000000000004,50,6,0.01,0.0018
0.20000000000000004,50,6,0.02,0.0433
0.20000000000000004,50,6,0.03,0.1511
0.20000000000000004,50,6,0.04,0.304
0.20000000000000004,50,6,0.05,0.4583
0.20000000000000004,50,6,0.060000000000000005,0.6032
0.20000000000000004,50,6,0.06999999999999999,0.7155
0.20000000000000004,50,6,0.08,0.8001
0.20000000000000004,50,6,0.09,0.8642
0.20000000000000004,50,6,0.09999999999999999,0.91
0.20000000000000004,150,1,0.01,0.9812
0.20000000000000004,150,1,0.02,0.9996
0.20000000000000004,150,1,0.03,0.9999
0.20000000000000004,150,1,0.04,1.0
0.20000000000000004,150,1,0.05,1.0
0.20000000000000004,150,1,0.060000000000000005,1.0
0.20000000000000004,150,1,0.06999999999999999,1.0
0.20000000000000004,150,1,0.08,1.0
0.20000000000000004,150,1,0.09,1.0
0.20000000000000004,150,1,0.09999999999999999,1.0
0.20000000000000004,150,2,0.01,0.8941
0.20000000000000004,150,2,0.02,0.9943
0.20000000000000004,150,2,0.03,0.9994
0.20000000000000004,150,2,0.04,1.0
0.20000000000000004,150,2,0.05,1.0
0.20000000000000004,150,2,0.060000000000000005,1.0
0.20000000000000004,150,2,0.06999999999999999,1.0
0.20000000000000004,150,2,0.08,1.0
0.20000000000000004,150,2,0.09,1.0
0.20000000000000004,150,2,0.09999999999999999,1.0
0.20000000000000004,150,3,0.01,0.7215
0.20000000000000004,150,3,0.02,0.9723
0.20000000000000004,150,3,0.03,0.9972
0.20000000000000004,150,3,0.04,0.9996
0.20000000000000004,150,3,0.05,0.9999
0.20000000000000004,150,3,0.060000000000000005,0.9999
0.20000000000000004,150,3,0.06999999999999999,1.0
0.20000000000000004,150,3,0.08,1.0
0.20000000000000004,150,3,0.09,1.0
0.20000000000000004,150,3,0.09999999999999999,1.0
0.20000000000000004,150,4,0.01,0.483
0.20000000000000004,150,4,0.02,0.9184
0.20000000000000004,150,4,0.03,0.9887
0.20000000000000004,150,4,0.04,0.9981
0.20000000000000004,150,4,0.05,0.9995
0.20000000000000004,150,4,0.060000000000000005,0.9999
0.20000000000000004,150,4,0.06999999999999999,1.0
0.20000000000000004,150,4,0.08,1.0
0.20000000000000004,150,4,0.09,1.0
0.20000000000000004,150,4,0.09999999999999999,1.0
0.20000000000000004,150,5,0.01,0.2689
0.20000000000000004,150,5,0.02,0.8129
0.20000000000000004,150,5,0.03,0.9655
0.20000000000000004,150,5,0.04,0.9942
0.20000000000000004,150,5,0.05,0.999
0.20000000000000004,150,5,0.060000000000000005,0.9999
0.20000000000000004,150,5,0.06999999999999999,1.0
0.20000000000000004,150,5,0.08,1.0
0.20000000000000004,150,5,0.09,1.0
0.20000000000000004,150,5,0.09999999999999999,1.0
0.20000000000000004,150,6,0.01,0.1181
0.20000000000000004,150,6,0.02,0.6624
0.20000000000000004,150,6,0.03,0.9167
0.20000000000000004,150,6,0.04,0.9845
0.20000000000000004,150,6,0.05,0.9967
0.20000000000000004,150,6,0.060000000000000005,0.9996
0.20000000000000004,150,6,0.06999999999999999,0.9999
0.20000000000000004,150,6,0.08,1.0
0.20000000000000004,150,6,0.09,1.0
0.20000000000000004,150,6,0.09999999999999999,1.0
0.20000000000000004,250,1,0.01,0.9978
0.20000000000000004,250,1,0.02,0.9999
0.20000000000000004,250,1,0.03,1.0
0.20000000000000004,250,1,0.04,1.0
0.20000000000000004,250,1,0.05,1.0
0.20000000000000004,250,1,0.060000000000000005,1.0
0.20000000000000004,250,1,0.06999999999999999,1.0
0.20000000000000004,250,1,0.08,1.0
0.20000000000000004,250,1,0.09,1.0
0.20000000000000004,250,1,0.09999999999999999,1.0
0.20000000000000004,250,2,0.01,0.9824
0.20000000000000004,250,2,0.02,0.9997
0.20000000000000004,250,2,0.03,1.0
0.20000000000000004,250,2,0.04,1.0
0.20000000000000004,250,2,0.05,1.0
0.20000000000000004,250,2,0.060000000000000005,1.0
0.20000000000000004,250,2,0.06999999999999999,1.0
0.20000000000000004,250,2,0.08,1.0
0.20000000000000004,250,2,0.09,1.0
0.20000000000000004,250,2,0.09999999999999999,1.0
0.20000000000000004,250,3,0.01,0.9279
0.20000000000000004,250,3,0.02,0.9981
0.20000000000000004,250,3,0.03,1.0
0.20000000000000004,250,3,0.04,1.0
0.20000000000000004,250,3,0.05,1.0
0.20000000000000004,250,3,0.060000000000000005,1.0
0.20000000000000004,250,3,0.06999999999999999,1.0
0.20000000000000004,250,3,0.08,1.0
0.20000000000000004,250,3,0.09,1.0
0.20000000000000004,250,3,0.09999999999999999,1.0
0.20000000000000004,250,4,0.01,0.8077
0.20000000000000004,250,4,0.02,0.9941
0.20000000000000004,250,4,0.03,0.9997
0.20000000000000004,250,4,0.04,1.0
0.20000000000000004,250,4,0.05,1.0
0.20000000000000004,250,4,0.060000000000000005,1.0
0.20000000000000004,250,4,0.06999999999999999,1.0
0.20000000000000004,250,4,0.08,1.0
0.20000000000000004,250,4,0.09,1.0
0.20000000000000004,250,4,0.09999999999999999,1.0
0.20000000000000004,250,5,0.01,0.6202
0.20000000000000004,250,5,0.02,0.9812
0.20000000000000004,250,5,0.03,0.9991
0.20000000000000004,250,5,0.04,1.0
0.20000000000000004,250,5,0.05,1.0
0.20000000000000004,250,5,0.060000000000000005,1.0
0.20000000000000004,250,5,0.06999999999999999,1.0
0.20000000000000004,250,5,0.08,1.0
0.20000000000000004,250,5,0.09,1.0
0.20000000000000004,250,5,0.09999999999999999,1.0
0.20000000000000004,250,6,0.01,0.4073
0.20000000000000004,250,6,0.02,0.9513
0.20000000000000004,250,6,0.03,0.9973
0.20000000000000004,250,6,0.04,0.9997
0.20000000000000004,250,6,0.05,1.0
0.20000000000000004,250,6,0.060000000000000005,1.0
0.20000000000000004,250,6,0.06999999999999999,1.0
0.20000000000000004,250,6,0.08,1.0
0.20000000000000004,250,6,0.09,1.0
0.20000000000000004,250,6,0.09999999999999999,1.0
0.20000000000000004,350,1,0.01,0.9995
0.20000000000000004,350,1,0.02,1.0
0.20000000000000004,350,1,0.03,1.0
0.20000000000000004,350,1,0.04,1.0
0.20000000000000004,350,1,0.05,1.0
0.20000000000000004,350,1,0.060000000000000005,1.0
0.20000000000000004,350,1,0.06999999999999999,1.0
0.20000000000000004,350,1,0.08,1.0
0.20000000000000004,350,1,0.09,1.0
0.20000000000000004,350,1,0.09999999999999999,1.0
0.20000000000000004,350,2,0.01,0.9969
0.20000000000000004,350,2,0.02,1.0
0.20000000000000004,350,2,0.03,1.0
0.20000000000000004,350,2,0.04,1.0
0.20000000000000004,350,2,0.05,1.0
0.20000000000000004,350,2,0.060000000000000005,1.0
0.20000000000000004,350,2,0.06999999999999999,1.0
0.20000000000000004,350,2,0.08,1.0
0.20000000000000004,350,2,0.09,1.0
0.20000000000000004,350,2,0.09999999999999999,1.0
0.20000000000000004,350,3,0.01,0.9826
0.20000000000000004,350,3,0.02,0.9999
0.20000000000000004,350,3,0.03,1.0
0.20000000000000004,350,3,0.04,1.0
0.20000000000000004,350,3,0.05,1.0
0.20000000000000004,350,3,0.060000000000000005,1.0
0.20000000000000004,350,3,0.06999999999999999,1.0
0.20000000000000004,350,3,0.08,1.0
0.20000000000000004,350,3,0.09,1.0
0.20000000000000004,350,3,0.09999999999999999,1.0
0.20000000000000004,350,4,0.01,0.9337
0.20000000000000004,350,4,0.02,0.9994
0.20000000000000004,350,4,0.03,1.0
0.20000000000000004,350,4,0.04,1.0
0.20000000000000004,350,4,0.05,1.0
0.20000000000000004,350,4,0.060000000000000005,1.0
0.20000000000000004,350,4,0.06999999999999999,1.0
0.20000000000000004,350,4,0.08,1.0
0.20000000000000004,350,4,0.09,1.0
0.20000000000000004,350,4,0.09999999999999999,1.0
0.20000000000000004,350,5,0.01,0.8322
0.20000000000000004,350,5,0.02,0.9986
0.20000000000000004,350,5,0.03,1.0
0.20000000000000004,350,5,0.04,1.0
0.20000000000000004,350,5,0.05,1.0
0.20000000000000004,350,5,0.060000000000000005,1.0
0.20000000000000004,350,5,0.06999999999999999,1.0
0.20000000000000004,350,5,0.08,1.0
0.20000000000000004,350,5,0.09,1.0
0.20000000000000004,350,5,0.09999999999999999,1.0
0.20000000000000004,350,6,0.01,0.6704
0.20000000000000004,350,6,0.02,0.9943
0.20000000000000004,350,6,0.03,0.9999
0.20000000000000004,350,6,0.04,1.0
0.20000000000000004,350,6,0.05,1.0
0.20000000000000004,350,6,0.060000000000000005,1.0
0.20000000000000004,350,6,0.06999999999999999,1.0
0.20000000000000004,350,6,0.08,1.0
0.20000000000000004,350,6,0.09,1.0
0.20000000000000004,350,6,0.09999999999999999,1.0
0.20000000000000004,450,1,0.01,0.9999
0.20000000000000004,450,1,0.02,1.0
0.20000000000000004,450,1,0.03,1.0
0.20000000000000004,450,1,0.04,1.0
0.20000000000000004,450,1,0.05,1.0
0.20000000000000004,450,1,0.060000000000000005,1.0
0.20000000000000004,450,1,0.06999999999999999,1.0
0.20000000000000004,450,1,0.08,1.0
0.20000000000000004,450,1,0.09,1.0
0.20000000000000004,450,1,0.09999999999999999,1.0
0.20000000000000004,450,2,0.01,0.9993
0.20000000000000004,450,2,0.02,1.0
0.20000000000000004,450,2,0.03,1.0
0.20000000000000004,450,2,0.04,1.0
0.20000000000000004,450,2,0.05,1.0
0.20000000000000004,450,2,0.060000000000000005,1.0
0.20000000000000004,450,2,0.06999999999999999,1.0
0.20000000000000004,450,2,0.08,1.0
0.20000000000000004,450,2,0.09,1.0
0.20000000000000004,450,2,0.09999999999999999,1.0
0.20000000000000004,450,3,0.01,0.9951
0.20000000000000004,450,3,0.02,1.0
0.20000000000000004,450,3,0.03,1.0
0.20000000000000004,450,3,0.04,1.0
0.20000000000000004,450,3,0.05,1.0
0.20000000000000004,450,3,0.060000000000000005,1.0
0.20000000000000004,450,3,0.06999999999999999,1.0
0.20000000000000004,450,3,0.08,1.0
0.20000000000000004,450,3,0.09,1.0
0.20000000000000004,450,3,0.09999999999999999,1.0
0.20000000000000004,450,4,0.01,0.9762
0.20000000000000004,450,4,0.02,1.0
0.20000000000000004,450,4,0.03,1.0
0.20000000000000004,450,4,0.04,1.0
0.20000000000000004,450,4,0.05,1.0
0.20000000000000004,450,4,0.060000000000000005,1.0
0.20000000000000004,450,4,0.06999999999999999,1.0
0.20000000000000004,450,4,0.08,1.0
0.20000000000000004,450,4,0.09,1.0
0.20000000000000004,450,4,0.09999999999999999,1.0
0.20000000000000004,450,5,0.01,0.9265
0.20000000000000004,450,5,0.02,0.9999
0.20000000000000004,450,5,0.03,1.0
0.20000000000000004,450,5,0.04,1.0
0.20000000000000004,450,5,0.05,1.0
0.20000000000000004,450,5,0.060000000000000005,1.0
0.20000000000000004,450,5,0.06999999999999999,1.0
0.20000000000000004,450,5,0.08,1.0
0.20000000000000004,450,5,0.09,1.0
0.20000000000000004,450,5,0.09999999999999999,1.0
0.20000000000000004,450,6,0.01,0.8249
0.20000000000000004,450,6,0.02,0.9993
0.20000000000000004,450,6,0.03,1.0
0.20000000000000004,450,6,0.04,1.0
0.20000000000000004,450,6,0.05,1.0
0.20000000000000004,450,6,0.060000000000000005,1.0
0.20000000000000004,450,6,0.06999999999999999,1.0
0.20000000000000004,450,6,0.08,1.0
0.20000000000000004,450,6,0.09,1.0
0.20000000000000004,450,6,0.09999999999999999,1.0
0.20000000000000004,550,1,0.01,1.0
0.20000000000000004,550,1,0.02,1.0
0.20000000000000004,550,1,0.03,1.0
0.20000000000000004,550,1,0.04,1.0
0.20000000000000004,550,1,0.05,1.0
0.20000000000000004,550,1,0.060000000000000005,1.0
0.20000000000000004,550,1,0.06999999999999999,1.0
0.20000000000000004,550,1,0.08,1.0
0.20000000000000004,550,1,0.09,1.0
0.20000000000000004,550,1,0.09999999999999999,1.0
0.20000000000000004,550,2,0.01,0.9997
0.20000000000000004,550,2,0.02,1.0
0.20000000000000004,550,2,0.03,1.0
0.20000000000000004,550,2,0.04,1.0
0.20000000000000004,550,2,0.05,1.0
0.20000000000000004,550,2,0.060000000000000005,1.0
0.20000000000000004,550,2,0.06999999999999999,1.0
0.20000000000000004,550,2,0.08,1.0
0.20000000000000004,550,2,0.09,1.0
0.20000000000000004,550,2,0.09999999999999999,1.0
0.20000000000000004,550,3,0.01,0.9988
0.20000000000000004,550,3,0.02,1.0
0.20000000000000004,550,3,0.03,1.0
0.20000000000000004,550,3,0.04,1.0
0.20000000000000004,550,3,0.05,1.0
0.20000000000000004,550,3,0.060000000000000005,1.0
0.20000000000000004,550,3,0.06999999999999999,1.0
0.20000000000000004,550,3,0.08,1.0
0.20000000000000004,550,3,0.09,1.0
0.20000000000000004,550,3,0.09999999999999999,1.0
0.20000000000000004,550,4,0.01,0.9905
0.20000000000000004,550,4,0.02,1.0
0.20000000000000004,550,4,0.03,1.0
0.20000000000000004,550,4,0.04,1.0
0.20000000000000004,550,4,0.05,1.0
0.20000000000000004,550,4,0.060000000000000005,1.0
0.20000000000000004,550,4,0.06999999999999999,1.0
0.20000000000000004,550,4,0.08,1.0
0.20000000000000004,550,4,0.09,1.0
0.20000000000000004,550,4,0.09999999999999999,1.0
0.20000000000000004,550,5,0.01,0.9665
0.20000000000000004,550,5,0.02,1.0
0.20000000000000004,550,5,0.03,1.0
